2018-10-19 00:34:26,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:34:35,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:34:41,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:34:48,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:34:55,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:01,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:08,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:16,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:23,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:29,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:39,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:43,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:47,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:51,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:56,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:35:59,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:02,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:05,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:07,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:15,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:18,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:21,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:23,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:26,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:29,07261.HK,31.100,1.400,4.714%,0.00,0.00,N/A,71.53M
2018-10-19 00:36:34,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:36:39,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:36:42,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:36:45,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:36:49,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:36:53,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:36:56,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:36:59,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:05,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:10,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:12,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:15,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:19,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:23,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:26,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:28,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:32,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:36,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:41,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:44,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:49,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:51,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:54,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:56,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:37:59,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:38:03,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:38:07,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:38:08,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:38:10,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:38:12,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:38:14,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:25,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:27,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:30,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:34,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:40,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:42,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:47,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:49,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:52,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:54,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:40:59,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:03,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:06,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:08,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:11,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:13,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:16,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:19,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:22,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:23,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:25,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:27,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:29,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:31,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:34,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:37,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:39,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:41,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:44,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:48,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:50,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:52,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:56,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:41:58,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:42:00,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:42:03,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:42:08,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
2018-10-19 00:42:10,07261.HK,31.050,1.350,4.545%,0.00,0.00,N/A,71.42M
